[20:06:37] [main/INFO]: ModLauncher running: args [--username, Volixia666, --version, forge-47.2.0, --gameDir, C:\Users\olivi\curseforge\minecraft\Instances\Crafting On A Potato (2), --assetsDir, C:\Users\olivi\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, c5e41b1aa38e4d12a80578b67734a038, --accessToken, ????????, --clientId, NTQwNjViMDUtZDkzNy00M2U1LWIzMTQtNWFkYWVlNTExNDIx, --xuid, 2535421912994388, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\olivi\curseforge\minecraft\Install\quickPlay\java\1713143194986.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[20:06:37] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[20:06:39] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[20:06:39] [main/INFO]: Trying GL version 4.6
[20:06:39] [main/INFO]: Requested GL version 4.6 got version 4.6
[20:06:39] [main/INFO]: Redirector CoreMod initialized successfully!
[20:06:39] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce GTX 1060 6GB/PCIe/SSE2 GL version 4.6.0 NVIDIA 536.99, NVIDIA Corporation
[20:06:39] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/olivi/curseforge/minecraft/Install/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[20:06:39] [main/INFO]: ? Processing 120 client sides mods with 0 skipped entries ...
[20:06:39] [main/INFO]: ? No need to update client side mods config file C:\Users\olivi\curseforge\minecraft\Instances\Crafting On A Potato (2)\config\adaptive_performance_tweaks\client_side_mods.list
[20:06:39] [main/INFO]: ? Processing 120 client sides mods with 3 skipped entries ...
[20:06:39] [main/INFO]: [Mod Optimizer] ? init with game dir C:\Users\olivi\curseforge\minecraft\Instances\Crafting On A Potato (2) and mods dir C:\Users\olivi\curseforge\minecraft\Instances\Crafting On A Potato (2)\mods for target CLIENT
[20:06:39] [main/INFO]: [Mod Optimizer] ? Optimizing Duplicated Mods ...
[20:06:39] [main/INFO]: [Duplicated Mods] checking ~212 mods in C:\Users\olivi\curseforge\minecraft\Instances\Crafting On A Potato (2)\mods for duplication with file extension .jar ...
[20:07:22] [Forge Version Check/INFO]: [archers_paradox] Starting version check at https://raw.github.com/cofh/version/main/archers_paradox/update.json
[20:07:22] [Forge Version Check/INFO]: [archers_paradox] Found status: UP_TO_DATE Current: 5.0.0 Target: null
[20:07:22] [Forge Version Check/INFO]: [smoothboot] Starting version check at https://github.com/AbdElAziz333/SmoothBoot-Reloaded/raw/mc1.20.1/dev/updates.json
[20:07:22] [Forge Version Check/INFO]: [smoothboot] Found status: UP_TO_DATE Current: 0.0.4 Target: null
[20:07:22] [Forge Version Check/INFO]: [supplementaries] Starting version check at https://raw.githubusercontent.com/MehVahdJukaar/Supplementaries/1.20/forge/update.json
[20:07:22] [Forge Version Check/INFO]: [supplementaries] Found status: BETA Current: 1.20-2.8.10 Target: null
[20:07:22] [Forge Version Check/INFO]: [tramplenomore] Starting version check at https://updates.blamejared.com/get?n=tramplenomore&gv=1.20.1
[20:07:22] [Forge Version Check/INFO]: [tramplenomore] Found status: BETA Current: 13.0.3 Target: 13.0.3
[20:07:22] [Forge Version Check/INFO]: [packetfixer] Starting version check at https://api.modrinth.com/updates/packet-fixer/forge_updates.json
[20:07:22] [Worker-ResourceReload-2/INFO]: Redirecting de/maxhenkel/pipez/ModelRegistry$Model
[20:07:22] [Forge Version Check/INFO]: [packetfixer] Found status: UP_TO_DATE Current: 1.2.8 Target: null
[20:07:22] [Forge Version Check/INFO]: [openloader] Starting version check at https://updates.blamejared.com/get?n=openloader&gv=1.20.1
[20:07:22] [Worker-ResourceReload-2/INFO]: Dispatching ForgeZAddModels (as ZAddModels) to 5 listeners
[20:07:22] [Worker-ResourceReload-2/WARN]: Unable to load model: 'jrftl:prepared_flesh' referenced from: jrftl:prepared_flesh: java.io.FileNotFoundException: jrftl:models/prepared_flesh.json
[20:07:22] [Forge Version Check/INFO]: [openloader] Found status: BETA Current: 19.0.3 Target: 19.0.3
[20:07:23] [Worker-ResourceReload-2/INFO]: Redirecting net/minecraft/client/renderer/FaceInfo
[20:07:23] [Worker-ResourceReload-2/INFO]: Redirecting me/jellysquid/mods/sodium/client/model/quad/properties/ModelQuadFacing
[20:07:23] [Worker-ResourceReload-2/INFO]: Redirecting mcjty/xnet/modules/cables/client/CablePatterns$SpriteIdx
[20:07:23] [Worker-ResourceReload-2/INFO]: Redirecting net/minecraft/client/renderer/block/model/ItemModelGenerator$SpanFacing
[20:07:23] [Worker-ResourceReload-2/INFO]: Redirecting net/p3pp3rf1y/sophisticatedstorage/block/BarrelMaterial
[20:07:23] [Worker-ResourceReload-2/INFO]: Redirecting net/p3pp3rf1y/sophisticatedstorage/block/BarrelMaterial$MaterialModelPart
[20:07:27] [Worker-ResourceReload-2/WARN]: Missing textures in model coffee_delight:balacing_siphon#inventory:
    minecraft:textures/atlas/blocks.png:coffee_delight:item/balacing_siphon
[20:07:27] [Worker-ResourceReload-2/WARN]: Missing textures in model bountiful:decree#inventory:
    minecraft:textures/atlas/blocks.png:bountiful:item/decree
[20:07:27] [Worker-ResourceReload-2/WARN]: Missing textures in model supplementaries:tater_in_a_jar#inventory:
    minecraft:textures/atlas/blocks.png:quark:model/tiny_potato/default
[20:07:27] [Worker-ResourceReload-2/WARN]: Missing textures in model ars_nouveau:redstone_relay#facing=east,power=10:
    minecraft:textures/atlas/blocks.png:ars_nouveau:blocks/agronomic_sourcelink
[20:07:27] [Worker-ResourceReload-2/INFO]: Dispatching ForgeZModel$ModifyBakingResult (as ZModel$ModifyBakingResult) to 1 listener
[20:07:28] [Render thread/INFO]: Loaded 13 journal_lang
[20:07:28] [Render thread/INFO]: Redirecting immersive_aircraft/resources/bbmodel/BBAnimator$Channel
[20:07:28] [Render thread/INFO]: Redirecting dev/ftb/mods/ftbquests/quest/theme/selector/ThemeSelectorType
[20:07:28] [Worker-ResourceReload-3/INFO]: enqueue method registered.
[20:07:28] [Worker-ResourceReload-10/INFO]: Performed registerFoil from hammerlib. Determined constant(0xFFFFFF0F) foil provider
[20:07:28] [Worker-ResourceReload-10/INFO]: Performed registerFoil from hammerlib. Determined dynamic(org.zeith.hammerlib.client.CustomFoilConfigs$$Lambda$25677/0x000000080314b498@7d11b208) foil provider
[20:07:28] [Worker-ResourceReload-1/INFO]: Redirecting top/theillusivec4/curios/api/SlotTypePreset
[20:07:28] [Worker-ResourceReload-4/INFO]: Dispatching ForgeZLoadComplete (as ZLoadComplete) to 1 listener
[20:07:28] [Worker-ResourceReload-10/INFO]: Dispatching ForgeZLoadComplete (as ZLoadComplete) to 6 listeners
[20:07:28] [Worker-ResourceReload-9/INFO]: Loaded values for 31 compatible attributes.
[20:07:28] [Worker-ResourceReload-9/INFO]: Loaded 31 values from config.
[20:07:28] [Worker-ResourceReload-9/INFO]: Saving config file. 31 entries.
[20:07:28] [Worker-ResourceReload-9/INFO]: Applying changes for 31 attributes.
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at moze_intel.projecte.integration.jade.PEJadePlugin
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at de.maxhenkel.pipez.integration.waila.PluginPipes
[20:07:28] [Worker-ResourceReload-7/INFO]: Redirecting dev/latvian/mods/kubejs/recipe/component/ComponentRole
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at ht.treechop.compat.Jade
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at com.hollingsworth.arsnouveau.client.waila.WailaArsNouveauPlugin
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting com/hollingsworth/arsnouveau/client/waila/MobJarComponent
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at net.blay09.mods.cookingforblockheads.compat.ForgeJadeCookingForBlockheadsPlugin
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at net.brnbrd.delightful.compat.jade.DelightfulJadePlugin
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting net/brnbrd/delightful/compat/jade/DCropProgress
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting net/brnbrd/delightful/compat/jade/DPieIcons
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at net.p3pp3rf1y.sophisticatedstorage.compat.jade.StorageJadePlugin
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at net.blay09.mods.waystones.compat.JadeIntegration
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at snownee.jade.addon.vanilla.VanillaPlugin
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/BrewingStandProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/BeehiveProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/CommandBlockProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/JukeboxProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/LecternProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/RedstoneProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/FurnaceProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/ChiseledBookshelfProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/universal/ItemStorageProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/AnimalOwnerProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/StatusEffectsProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/MobGrowthProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/MobBreedingProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/ChickenEggProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/ZombieVillagerProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/CampfireProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/BlockStatesProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/HorseStatsProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/ItemFrameProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/TNTStabilityProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/NoteBlockProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/ArmorStandProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/PaintingProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/harvest/HarvestToolProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/EnchantmentPowerProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/TotalEnchantmentPowerProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/PlayerHeadProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/ItemBERProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/VillagerProfessionProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/ItemTooltipProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/FallingBlockProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/EntityHealthProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/EntityArmorProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/CropProgressProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/MobSpawnerProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/core/ObjectNameProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/ItemDisplayProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/vanilla/BlockDisplayProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at snownee.jade.addon.universal.UniversalPlugin
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/universal/EntityItemStorageProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/universal/FluidStorageProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/universal/EntityFluidStorageProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/universal/EnergyStorageProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/universal/EntityEnergyStorageProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/universal/ProgressProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/universal/EntityProgressProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at snownee.jade.addon.core.CorePlugin
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/core/RegistryNameProvider$Mode
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/core/RegistryNameProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/core/ModNameProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/core/DistanceProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Redirecting snownee/jade/addon/core/BlockFaceProvider
[20:07:28] [Worker-ResourceReload-4/INFO]: Start loading plugin at net.mehvahdjukaar.supplementaries.integration.JadeCompat
[20:07:28] [Render thread/INFO]: Redirecting com/endertech/minecraft/forge/blocks/IEmitter$Type
[20:07:28] [Render thread/INFO]: Redirecting com/endertech/minecraft/mods/adpother/impacts/AbstractPollutionImpacts$ImpactType
[20:07:28] [Render thread/INFO]: Redirecting com/endertech/minecraft/mods/adpother/config/BlockImpactList$ActionType
[20:07:28] [Render thread/INFO]: Loaded default options for keymappings
[20:07:28] [Render thread/INFO]: Successfully loaded config provider: com.mrcrayfish.configured.impl.forge.ForgeConfigProvider
[20:07:28] [Render thread/INFO]: Successfully loaded config provider: com.mrcrayfish.configured.impl.framework.FrameworkConfigProvider
[20:07:28] [Render thread/INFO]: Successfully loaded config provider: com.mrcrayfish.configured.impl.jei.JeiConfigProvider
[20:07:28] [Render thread/INFO]: Creating config GUI factories...
[20:07:28] [Render thread/INFO]: Redirecting com/mrcrayfish/configured/api/ConfigType
[20:07:28] [Render thread/INFO]: Registering config factory for mod adaptive_performance_tweaks_core. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod betterdungeons. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod alexsmobs. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod betterbeekeeping. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod projecte. Found 4 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod nyfsquiver. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod rftoolsbase. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod forgeendertech. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod xnet. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod balm. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod dynview. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod leavesbegone. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod structure_gel. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod biomesoplenty. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod curios. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod corail_woodcutter. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod rightclickharvest. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod naturesaura. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod corn_delight. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod adchimneys. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod l2library. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod fastleafdecay. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod jei. Found 5 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod cofh_core. Found 3 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod questsadditions. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod ars_nouveau. Found 83 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod forge. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod alchemistry. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod simplebackups. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod easier_sleeping. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod pipez. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod ecologics. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod zeta. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod lootr. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod delightful. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod fruitsdelight. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod defaultoptions. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod treechop. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod blue_skies. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod sophisticatedcore. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod jrftl. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod cookingforblockheads. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod citadel. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod sophisticatedbackpacks. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod magicaljewelry. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod starbunclemania. Found 3 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod additionalstructures. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod adpother. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod dragonmounts. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod farmersdelight. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod crashutilities. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod patchouli. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod buildersaddition. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod aiimprovements. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod undergarden. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod smallships. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod adaptive_performance_tweaks_items. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod inventorysorter. Found 2 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod fishermens_trap. Found 1 config(s)
[20:07:28] [Render thread/INFO]: Registering config factory for mod sophisticatedstorage. Found 3 config(s)
